BidRequestID,DecisionNo,Decision,OverallDecision,SumRep,NumReps,PreviousBids,PreviousCancels,numbids,ttype,avbid,cost,sellRep,bidAmount,btype,aucwt,aucwt2
477991,3,0,2,0,0,1,1,10,2,353.428685,203,9,291,2,0.999999999992573,7.42696406691532e-12
477991,4,0,2,0,0,1,1,10,2,353.428685,297,8,399,1,0.999999999992573,7.42696406691532e-12
477991,5,0,2,0,0,1,1,10,2,353.428685,286,10,397,3,0.999999999992573,7.42696406691532e-12
477991,6,0,2,0,0,1,1,10,2,353.428685,246,10,354,3,0.999999999992573,7.42696406691532e-12
477991,7,0,2,0,0,1,1,10,2,353.428685,254,9,351,2,0.999999999992573,7.42696406691532e-12
477991,8,0,2,0,0,1,1,10,2,353.428685,206,8,292,1,0.999999999992573,7.42696406691532e-12
477991,9,1,2,0,0,1,1,10,2,353.428685,263,10,371,3,0.999999999992573,7.42696406691532e-12
477991,10,0,2,0,0,1,1,10,2,353.428685,215,10,325,3,0.999999999992573,7.42696406691532e-12
477991,11,0,2,0,0,1,1,10,2,353.428685,271,10,379,3,0.999999999992573,7.42696406691532e-12
710678,1,1,1,0,0,1,1,10,0,241.618611,0,0,0,-7,3.29285526318122e-22,2.55439247332597e-08
710678,2,0,1,0,0,1,1,10,0,241.618611,146,9,223,2,3.29285526318122e-22,2.55439247332597e-08
710678,3,0,1,0,0,1,1,10,0,241.618611,181,9,264,2,3.29285526318122e-22,2.55439247332597e-08
710678,4,0,1,0,0,1,1,10,0,241.618611,164,9,244,2,3.29285526318122e-22,2.55439247332597e-08
710678,5,0,1,0,0,1,1,10,0,241.618611,185,9,268,2,3.29285526318122e-22,2.55439247332597e-08
710678,6,0,1,0,0,1,1,10,0,241.618611,195,9,280,2,3.29285526318122e-22,2.55439247332597e-08
710678,7,0,1,0,0,1,1,10,0,241.618611,139,8,214,1,3.29285526318122e-22,2.55439247332597e-08
710678,8,0,1,0,0,1,1,10,0,241.618611,192,8,276,1,3.29285526318122e-22,2.55439247332597e-08
710678,9,0,1,0,0,1,1,10,0,241.618611,102,9,172,2,3.29285526318122e-22,2.55439247332597e-08
710678,10,0,1,0,0,1,1,10,0,241.618611,107,10,208,3,3.29285526318122e-22,2.55439247332597e-08
710678,11,0,1,0,0,1,1,10,0,241.618611,186,8,269,1,3.29285526318122e-22,2.55439247332597e-08
463666,1,0,2,0,0,1,1,10,0,226.793252,0,0,0,-7,2.38497557108655e-33,2.75401808558256e-14
463666,2,0,2,0,0,1,1,10,0,226.793252,173,10,265,3,2.38497557108655e-33,2.75401808558256e-14
463666,3,0,2,0,0,1,1,10,0,226.793252,177,10,270,3,2.38497557108655e-33,2.75401808558256e-14
463666,4,1,2,0,0,1,1,10,0,226.793252,127,10,225,3,2.38497557108655e-33,2.75401808558256e-14
463666,5,0,2,0,0,1,1,10,0,226.793252,102,9,174,2,2.38497557108655e-33,2.75401808558256e-14
463666,6,0,2,0,0,1,1,10,0,226.793252,136,8,210,1,2.38497557108655e-33,2.75401808558256e-14
463666,7,0,2,0,0,1,1,10,0,226.793252,156,9,235,2,2.38497557108655e-33,2.75401808558256e-14
463666,8,0,2,0,0,1,1,10,0,226.793252,112,10,212,3,2.38497557108655e-33,2.75401808558256e-14
463666,9,0,2,0,0,1,1,10,0,226.793252,144,9,222,2,2.38497557108655e-33,2.75401808558256e-14
463666,10,0,2,0,0,1,1,10,0,226.793252,198,9,283,2,2.38497557108655e-33,2.75401808558256e-14
463666,11,0,2,0,0,1,1,10,0,226.793252,103,8,171,1,2.38497557108655e-33,2.75401808558256e-14
1415635,1,1,1,101,11,31,14,10,1,295.596266,0,0,0,-7,9.13308526376798e-07,0.999999086517991
1415635,2,0,1,101,11,31,14,10,1,295.596266,180,8,262,1,9.13308526376798e-07,0.999999086517991
1415635,3,0,1,101,11,31,14,10,1,295.596266,181,10,285,3,9.13308526376798e-07,0.999999086517991
1415635,4,0,1,101,11,31,14,10,1,295.596266,243,8,336,1,9.13308526376798e-07,0.999999086517991
1415635,5,0,1,101,11,31,14,10,1,295.596266,234,8,325,1,9.13308526376798e-07,0.999999086517991
1415635,6,0,1,101,11,31,14,10,1,295.596266,219,10,320,3,9.13308526376798e-07,0.999999086517991
1415635,7,0,1,101,11,31,14,10,1,295.596266,218,9,307,2,9.13308526376798e-07,0.999999086517991
1415635,8,0,1,101,11,31,14,10,1,295.596266,170,9,252,2,9.13308526376798e-07,0.999999086517991
1415635,9,0,1,101,11,31,14,10,1,295.596266,194,10,296,3,9.13308526376798e-07,0.999999086517991
1415635,10,0,1,101,11,31,14,10,1,295.596266,201,8,287,1,9.13308526376798e-07,0.999999086517991
1415635,11,0,1,101,11,31,14,10,1,295.596266,199,9,287,2,9.13308526376798e-07,0.999999086517991
800074,1,1,1,0,0,2,2,10,0,224.826456,0,0,0,-7,5.21547550174117e-37,2.5618684363324e-08
800074,2,0,1,0,0,2,2,10,0,224.826456,138,9,214,2,5.21547550174117e-37,2.5618684363324e-08
800074,3,0,1,0,0,2,2,10,0,224.826456,119,8,190,1,5.21547550174117e-37,2.5618684363324e-08
800074,4,0,1,0,0,2,2,10,0,224.826456,172,8,252,1,5.21547550174117e-37,2.5618684363324e-08
800074,5,0,1,0,0,2,2,10,0,224.826456,138,9,214,2,5.21547550174117e-37,2.5618684363324e-08
800074,6,0,1,0,0,2,2,10,0,224.826456,135,9,210,2,5.21547550174117e-37,2.5618684363324e-08
800074,7,0,1,0,0,2,2,10,0,224.826456,146,10,239,3,5.21547550174117e-37,2.5618684363324e-08
800074,8,0,1,0,0,2,2,10,0,224.826456,151,8,228,1,5.21547550174117e-37,2.5618684363324e-08
800074,9,0,1,0,0,2,2,10,0,224.826456,165,10,258,3,5.21547550174117e-37,2.5618684363324e-08
800074,10,0,1,0,0,2,2,10,0,224.826456,132,9,207,2,5.21547550174117e-37,2.5618684363324e-08
800074,11,0,1,0,0,2,2,10,0,224.826456,158,8,236,1,5.21547550174117e-37,2.5618684363324e-08
569314,1,0,2,0,0,0,0,10,1,304.97202,0,0,0,-7,6.52827081471372e-07,0.999999347172898
569314,2,0,2,0,0,0,0,10,1,304.97202,169,10,277,3,6.52827081471372e-07,0.999999347172898
569314,3,0,2,0,0,0,0,10,1,304.97202,170,10,277,3,6.52827081471372e-07,0.999999347172898
569314,4,1,2,0,0,0,0,10,1,304.97202,215,10,317,3,6.52827081471372e-07,0.999999347172898
569314,5,0,2,0,0,0,0,10,1,304.97202,237,9,329,2,6.52827081471372e-07,0.999999347172898
569314,6,0,2,0,0,0,0,10,1,304.97202,171,8,251,1,6.52827081471372e-07,0.999999347172898
569314,7,0,2,0,0,0,0,10,1,304.97202,249,9,343,2,6.52827081471372e-07,0.999999347172898
569314,8,0,2,0,0,0,0,10,1,304.97202,226,9,317,2,6.52827081471372e-07,0.999999347172898
569314,9,0,2,0,0,0,0,10,1,304.97202,228,8,318,1,6.52827081471372e-07,0.999999347172898
569314,10,0,2,0,0,0,0,10,1,304.97202,198,10,304,3,6.52827081471372e-07,0.999999347172898
569314,11,0,2,0,0,0,0,10,1,304.97202,226,9,316,2,6.52827081471372e-07,0.999999347172898
1550735,1,1,1,0,0,12,12,10,0,231.345699,0,0,0,-7,4.30388846810308e-32,6.22538356282408e-12
1550735,2,0,1,0,0,12,12,10,0,231.345699,163,10,253,3,4.30388846810308e-32,6.22538356282408e-12
1550735,3,0,1,0,0,12,12,10,0,231.345699,155,10,243,3,4.30388846810308e-32,6.22538356282408e-12
1550735,4,0,1,0,0,12,12,10,0,231.345699,148,8,224,1,4.30388846810308e-32,6.22538356282408e-12
1550735,5,0,1,0,0,12,12,10,0,231.345699,107,9,177,2,4.30388846810308e-32,6.22538356282408e-12
1550735,6,0,1,0,0,12,12,10,0,231.345699,119,10,208,3,4.30388846810308e-32,6.22538356282408e-12
1550735,7,0,1,0,0,12,12,10,0,231.345699,174,9,255,2,4.30388846810308e-32,6.22538356282408e-12
1550735,8,0,1,0,0,12,12,10,0,231.345699,154,9,232,2,4.30388846810308e-32,6.22538356282408e-12
1550735,9,0,1,0,0,12,12,10,0,231.345699,116,9,189,2,4.30388846810308e-32,6.22538356282408e-12
1550735,10,0,1,0,0,12,12,10,0,231.345699,196,8,281,1,4.30388846810308e-32,6.22538356282408e-12
1550735,11,0,1,0,0,12,12,10,0,231.345699,171,9,252,2,4.30388846810308e-32,6.22538356282408e-12
472369,1,1,1,0,0,2,2,10,1,290.439373,0,0,0,-7,3.02221855546126e-07,0.999999679012735
472369,2,0,1,0,0,2,2,10,1,290.439373,223,8,312,1,3.02221855546126e-07,0.999999679012735
472369,3,0,1,0,0,2,2,10,1,290.439373,180,8,262,1,3.02221855546126e-07,0.999999679012735
472369,4,0,1,0,0,2,2,10,1,290.439373,229,9,320,2,3.02221855546126e-07,0.999999679012735
472369,5,0,1,0,0,2,2,10,1,290.439373,207,9,294,2,3.02221855546126e-07,0.999999679012735
472369,6,0,1,0,0,2,2,10,1,290.439373,198,10,298,3,3.02221855546126e-07,0.999999679012735
472369,7,0,1,0,0,2,2,10,1,290.439373,179,9,262,2,3.02221855546126e-07,0.999999679012735
472369,8,0,1,0,0,2,2,10,1,290.439373,190,9,275,2,3.02221855546126e-07,0.999999679012735
472369,9,0,1,0,0,2,2,10,1,290.439373,184,10,284,3,3.02221855546126e-07,0.999999679012735
472369,10,0,1,0,0,2,2,10,1,290.439373,185,9,268,2,3.02221855546126e-07,0.999999679012735
472369,11,0,1,0,0,2,2,10,1,290.439373,237,8,329,1,3.02221855546126e-07,0.999999679012735
1159489,1,0,2,120,12,5,5,10,2,365.30263,0,0,0,-7,0.999999999999985,1.50741211236837e-14
1159489,2,0,2,120,12,5,5,10,2,365.30263,249,10,364,3,0.999999999999985,1.50741211236837e-14
1159489,3,0,2,120,12,5,5,10,2,365.30263,274,8,372,1,0.999999999999985,1.50741211236837e-14
1159489,4,0,2,120,12,5,5,10,2,365.30263,298,8,401,1,0.999999999999985,1.50741211236837e-14
1159489,5,0,2,120,12,5,5,10,2,365.30263,299,10,410,3,0.999999999999985,1.50741211236837e-14
1159489,6,0,2,120,12,5,5,10,2,365.30263,235,8,327,1,0.999999999999985,1.50741211236837e-14
1159489,7,0,2,120,12,5,5,10,2,365.30263,261,9,358,2,0.999999999999985,1.50741211236837e-14
1159489,8,0,2,120,12,5,5,10,2,365.30263,265,10,378,3,0.999999999999985,1.50741211236837e-14
1159489,9,0,2,120,12,5,5,10,2,365.30263,235,8,327,1,0.999999999999985,1.50741211236837e-14
1159489,10,0,2,120,12,5,5,10,2,365.30263,273,8,371,1,0.999999999999985,1.50741211236837e-14
1159489,11,1,2,120,12,5,5,10,2,365.30263,232,10,345,3,0.999999999999985,1.50741211236837e-14
888569,1,1,1,0,0,0,0,10,1,298.304183,0,0,0,-7,2.47650566191367e-08,0.999999975152639
888569,2,0,1,0,0,0,0,10,1,298.304183,220,10,321,3,2.47650566191367e-08,0.999999975152639
888569,3,0,1,0,0,0,0,10,1,298.304183,188,9,272,2,2.47650566191367e-08,0.999999975152639
888569,4,0,1,0,0,0,0,10,1,298.304183,216,9,305,2,2.47650566191367e-08,0.999999975152639
888569,5,0,1,0,0,0,0,10,1,298.304183,155,10,265,3,2.47650566191367e-08,0.999999975152639
888569,6,0,1,0,0,0,0,10,1,298.304183,216,9,306,2,2.47650566191367e-08,0.999999975152639
888569,7,0,1,0,0,0,0,10,1,298.304183,198,10,302,3,2.47650566191367e-08,0.999999975152639
888569,8,0,1,0,0,0,0,10,1,298.304183,215,10,318,3,2.47650566191367e-08,0.999999975152639
888569,9,0,1,0,0,0,0,10,1,298.304183,216,10,318,3,2.47650566191367e-08,0.999999975152639
888569,10,0,1,0,0,0,0,10,1,298.304183,160,8,238,1,2.47650566191367e-08,0.999999975152639
888569,11,0,1,0,0,0,0,10,1,298.304183,244,9,338,2,2.47650566191367e-08,0.999999975152639
751825,1,0,2,0,0,0,0,10,1,282.612596,0,0,0,-7,1.20217960012005e-10,0.999833248241239
751825,2,0,2,0,0,0,0,10,1,282.612596,195,9,281,2,1.20217960012005e-10,0.999833248241239
751825,3,0,2,0,0,0,0,10,1,282.612596,187,10,292,3,1.20217960012005e-10,0.999833248241239
751825,4,1,2,0,0,0,0,10,1,282.612596,170,10,276,3,1.20217960012005e-10,0.999833248241239
751825,5,0,2,0,0,0,0,10,1,282.612596,185,9,269,2,1.20217960012005e-10,0.999833248241239
751825,6,0,2,0,0,0,0,10,1,282.612596,207,8,294,1,1.20217960012005e-10,0.999833248241239
751825,7,0,2,0,0,0,0,10,1,282.612596,225,8,315,1,1.20217960012005e-10,0.999833248241239
751825,8,0,2,0,0,0,0,10,1,282.612596,183,10,286,3,1.20217960012005e-10,0.999833248241239
751825,9,0,2,0,0,0,0,10,1,282.612596,200,10,305,3,1.20217960012005e-10,0.999833248241239
751825,10,0,2,0,0,0,0,10,1,282.612596,165,8,244,1,1.20217960012005e-10,0.999833248241239
751825,11,0,2,0,0,0,0,10,1,282.612596,183,8,265,1,1.20217960012005e-10,0.999833248241239
777598,1,0,2,10,1,4,3,10,0,239.436944,0,0,0,-7,7.40888900266697e-34,3.61729037567471e-09
777598,2,0,2,10,1,4,3,10,0,239.436944,180,9,263,2,7.40888900266697e-34,3.61729037567471e-09
777598,3,0,2,10,1,4,3,10,0,239.436944,158,10,252,3,7.40888900266697e-34,3.61729037567471e-09
777598,4,0,2,10,1,4,3,10,0,239.436944,140,10,239,3,7.40888900266697e-34,3.61729037567471e-09
777598,5,0,2,10,1,4,3,10,0,239.436944,149,10,246,3,7.40888900266697e-34,3.61729037567471e-09
777598,6,0,2,10,1,4,3,10,0,239.436944,144,10,238,3,7.40888900266697e-34,3.61729037567471e-09
777598,7,0,2,10,1,4,3,10,0,239.436944,169,9,252,2,7.40888900266697e-34,3.61729037567471e-09
777598,8,0,2,10,1,4,3,10,0,239.436944,139,10,237,3,7.40888900266697e-34,3.61729037567471e-09
777598,9,1,2,10,1,4,3,10,0,239.436944,129,10,226,3,7.40888900266697e-34,3.61729037567471e-09
777598,10,0,2,10,1,4,3,10,0,239.436944,116,9,189,2,7.40888900266697e-34,3.61729037567471e-09
777598,11,0,2,10,1,4,3,10,0,239.436944,171,8,251,1,7.40888900266697e-34,3.61729037567471e-09
1439705,1,1,1,10,1,1,0,10,0,256.240324,0,0,0,-7,9.15669950646366e-23,0.00782168091776306
1439705,2,0,1,10,1,1,0,10,0,256.240324,196,10,291,3,9.15669950646366e-23,0.00782168091776306
1439705,3,0,1,10,1,1,0,10,0,256.240324,136,10,238,3,9.15669950646366e-23,0.00782168091776306
1439705,4,0,1,10,1,1,0,10,0,256.240324,124,9,201,2,9.15669950646366e-23,0.00782168091776306
1439705,5,0,1,10,1,1,0,10,0,256.240324,145,9,236,2,9.15669950646366e-23,0.00782168091776306
1439705,6,0,1,10,1,1,0,10,0,256.240324,145,9,224,2,9.15669950646366e-23,0.00782168091776306
1439705,7,0,1,10,1,1,0,10,0,256.240324,193,9,278,2,9.15669950646366e-23,0.00782168091776306
1439705,8,0,1,10,1,1,0,10,0,256.240324,188,9,273,2,9.15669950646366e-23,0.00782168091776306
1439705,9,0,1,10,1,1,0,10,0,256.240324,159,9,244,2,9.15669950646366e-23,0.00782168091776306
1439705,10,0,1,10,1,1,0,10,0,256.240324,189,10,290,3,9.15669950646366e-23,0.00782168091776306
1439705,11,0,1,10,1,1,0,10,0,256.240324,190,10,286,3,9.15669950646366e-23,0.00782168091776306
781210,1,1,1,0,0,7,7,10,2,338.028415,0,0,0,-7,0.999966912865661,3.30871343390168e-05
781210,2,0,1,0,0,7,7,10,2,338.028415,243,10,350,3,0.999966912865661,3.30871343390168e-05
781210,3,0,1,0,0,7,7,10,2,338.028415,245,8,338,1,0.999966912865661,3.30871343390168e-05
781210,4,0,1,0,0,7,7,10,2,338.028415,245,9,339,2,0.999966912865661,3.30871343390168e-05
781210,5,0,1,0,0,7,7,10,2,338.028415,277,8,376,1,0.999966912865661,3.30871343390168e-05
781210,6,0,1,0,0,7,7,10,2,338.028415,215,8,303,1,0.999966912865661,3.30871343390168e-05
781210,7,0,1,0,0,7,7,10,2,338.028415,235,8,327,1,0.999966912865661,3.30871343390168e-05
781210,8,0,1,0,0,7,7,10,2,338.028415,234,10,339,3,0.999966912865661,3.30871343390168e-05
781210,9,0,1,0,0,7,7,10,2,338.028415,274,9,373,2,0.999966912865661,3.30871343390168e-05
781210,10,0,1,0,0,7,7,10,2,338.028415,205,9,292,2,0.999966912865661,3.30871343390168e-05
781210,11,0,1,0,0,7,7,10,2,338.028415,249,8,343,1,0.999966912865661,3.30871343390168e-05
392393,1,1,1,0,0,1,0,10,1,297.716339,0,0,0,-7,4.04455742915212e-05,0.999959554283942
392393,2,0,1,0,0,1,0,10,1,297.716339,179,10,286,3,4.04455742915212e-05,0.999959554283942
392393,3,0,1,0,0,1,0,10,1,297.716339,246,10,347,3,4.04455742915212e-05,0.999959554283942
392393,4,0,1,0,0,1,0,10,1,297.716339,229,9,321,2,4.04455742915212e-05,0.999959554283942
392393,5,0,1,0,0,1,0,10,1,297.716339,205,8,291,1,4.04455742915212e-05,0.999959554283942
392393,6,0,1,0,0,1,0,10,1,297.716339,184,9,268,2,4.04455742915212e-05,0.999959554283942
392393,7,0,1,0,0,1,0,10,1,297.716339,218,9,308,2,4.04455742915212e-05,0.999959554283942
392393,8,0,1,0,0,1,0,10,1,297.716339,223,8,312,1,4.04455742915212e-05,0.999959554283942
392393,9,0,1,0,0,1,0,10,1,297.716339,190,8,274,1,4.04455742915212e-05,0.999959554283942
392393,10,0,1,0,0,1,0,10,1,297.716339,205,10,308,3,4.04455742915212e-05,0.999959554283942
392393,11,0,1,0,0,1,0,10,1,297.716339,180,8,262,1,4.04455742915212e-05,0.999959554283942
730285,1,0,2,0,0,3,3,10,0,234.496958,0,0,0,-7,1.01013749479812e-26,4.66855579838855e-10
730285,2,0,2,0,0,3,3,10,0,234.496958,195,8,279,1,1.01013749479812e-26,4.66855579838855e-10
730285,3,0,2,0,0,3,3,10,0,234.496958,167,9,247,2,1.01013749479812e-26,4.66855579838855e-10
730285,4,0,2,0,0,3,3,10,0,234.496958,198,9,283,2,1.01013749479812e-26,4.66855579838855e-10
730285,5,0,2,0,0,3,3,10,0,234.496958,119,8,190,1,1.01013749479812e-26,4.66855579838855e-10
730285,6,1,2,0,0,3,3,10,0,234.496958,154,10,247,3,1.01013749479812e-26,4.66855579838855e-10
730285,7,0,2,0,0,3,3,10,0,234.496958,109,9,182,2,1.01013749479812e-26,4.66855579838855e-10
730285,8,0,2,0,0,3,3,10,0,234.496958,174,9,256,2,1.01013749479812e-26,4.66855579838855e-10
730285,9,0,2,0,0,3,3,10,0,234.496958,145,9,221,2,1.01013749479812e-26,4.66855579838855e-10
730285,10,0,2,0,0,3,3,10,0,234.496958,171,9,253,2,1.01013749479812e-26,4.66855579838855e-10
730285,11,0,2,0,0,3,3,10,0,234.496958,115,9,186,2,1.01013749479812e-26,4.66855579838855e-10
1280233,1,1,1,26,4,8,7,10,0,223.544103,0,0,0,-7,1.14712932838094e-32,1.62704656086728e-14
1280233,2,0,1,26,4,8,7,10,0,223.544103,146,9,222,2,1.14712932838094e-32,1.62704656086728e-14
1280233,3,0,1,26,4,8,7,10,0,223.544103,110,10,211,3,1.14712932838094e-32,1.62704656086728e-14
1280233,4,0,1,26,4,8,7,10,0,223.544103,101,8,169,1,1.14712932838094e-32,1.62704656086728e-14
1280233,5,0,1,26,4,8,7,10,0,223.544103,172,8,252,1,1.14712932838094e-32,1.62704656086728e-14
1280233,6,0,1,26,4,8,7,10,0,223.544103,187,8,270,1,1.14712932838094e-32,1.62704656086728e-14
1280233,7,0,1,26,4,8,7,10,0,223.544103,168,10,262,3,1.14712932838094e-32,1.62704656086728e-14
1280233,8,0,1,26,4,8,7,10,0,223.544103,119,9,196,2,1.14712932838094e-32,1.62704656086728e-14
1280233,9,0,1,26,4,8,7,10,0,223.544103,160,9,241,2,1.14712932838094e-32,1.62704656086728e-14
1280233,10,0,1,26,4,8,7,10,0,223.544103,106,10,207,3,1.14712932838094e-32,1.62704656086728e-14
1280233,11,0,1,26,4,8,7,10,0,223.544103,132,8,205,1,1.14712932838094e-32,1.62704656086728e-14
405010,1,0,2,0,0,0,0,10,1,282.751004,0,0,0,-7,6.91762721185548e-12,0.99999836000444
405010,2,0,2,0,0,0,0,10,1,282.751004,247,9,342,2,6.91762721185548e-12,0.99999836000444
405010,3,0,2,0,0,0,0,10,1,282.751004,159,10,267,3,6.91762721185548e-12,0.99999836000444
405010,4,0,2,0,0,0,0,10,1,282.751004,190,8,274,1,6.91762721185548e-12,0.99999836000444
405010,5,0,2,0,0,0,0,10,1,282.751004,207,9,295,2,6.91762721185548e-12,0.99999836000444
405010,6,0,2,0,0,0,0,10,1,282.751004,206,8,292,1,6.91762721185548e-12,0.99999836000444
405010,7,0,2,0,0,0,0,10,1,282.751004,165,9,246,2,6.91762721185548e-12,0.99999836000444
405010,8,1,2,0,0,0,0,10,1,282.751004,198,10,300,3,6.91762721185548e-12,0.99999836000444
405010,9,0,2,0,0,0,0,10,1,282.751004,185,10,291,3,6.91762721185548e-12,0.99999836000444
405010,10,0,2,0,0,0,0,10,1,282.751004,200,9,287,2,6.91762721185548e-12,0.99999836000444
405010,11,0,2,0,0,0,0,10,1,282.751004,156,8,234,1,6.91762721185548e-12,0.99999836000444
613213,1,0,2,160,16,17,10,10,2,343.042639,0,0,0,-7,0.999991597822211,8.40217778862676e-06
613213,2,0,2,160,16,17,10,10,2,343.042639,251,10,362,3,0.999991597822211,8.40217778862676e-06
613213,3,0,2,160,16,17,10,10,2,343.042639,249,8,343,1,0.999991597822211,8.40217778862676e-06
613213,4,0,2,160,16,17,10,10,2,343.042639,251,9,347,2,0.999991597822211,8.40217778862676e-06
613213,5,0,2,160,16,17,10,10,2,343.042639,237,9,330,2,0.999991597822211,8.40217778862676e-06
613213,6,0,2,160,16,17,10,10,2,343.042639,265,9,364,2,0.999991597822211,8.40217778862676e-06
613213,7,0,2,160,16,17,10,10,2,343.042639,263,8,359,1,0.999991597822211,8.40217778862676e-06
613213,8,0,2,160,16,17,10,10,2,343.042639,206,8,293,1,0.999991597822211,8.40217778862676e-06
613213,9,0,2,160,16,17,10,10,2,343.042639,270,10,380,3,0.999991597822211,8.40217778862676e-06
613213,10,0,2,160,16,17,10,10,2,343.042639,215,9,306,2,0.999991597822211,8.40217778862676e-06
613213,11,1,2,160,16,17,10,10,2,343.042639,238,10,348,3,0.999991597822211,8.40217778862676e-06
590386,1,1,1,0,0,0,0,10,2,363.748807,0,0,0,-7,1,2.45984127820803e-16
590386,2,0,1,0,0,0,0,10,2,363.748807,239,9,333,2,1,2.45984127820803e-16
590386,3,0,1,0,0,0,0,10,2,363.748807,295,9,399,2,1,2.45984127820803e-16
590386,4,0,1,0,0,0,0,10,2,363.748807,266,10,374,3,1,2.45984127820803e-16
590386,5,0,1,0,0,0,0,10,2,363.748807,284,8,384,1,1,2.45984127820803e-16
590386,6,0,1,0,0,0,0,10,2,363.748807,275,9,374,2,1,2.45984127820803e-16
590386,7,0,1,0,0,0,0,10,2,363.748807,248,8,342,1,1,2.45984127820803e-16
590386,8,0,1,0,0,0,0,10,2,363.748807,288,8,389,1,1,2.45984127820803e-16
590386,9,0,1,0,0,0,0,10,2,363.748807,205,9,295,2,1,2.45984127820803e-16
590386,10,0,1,0,0,0,0,10,2,363.748807,265,10,375,3,1,2.45984127820803e-16
590386,11,0,1,0,0,0,0,10,2,363.748807,273,9,372,2,1,2.45984127820803e-16
1206689,1,0,2,10,1,7,5,10,2,355.086451,0,0,0,-7,0.999999999986332,1.36676506032628e-11
1206689,2,1,2,10,1,7,5,10,2,355.086451,271,10,380,3,0.999999999986332,1.36676506032628e-11
1206689,3,0,2,10,1,7,5,10,2,355.086451,298,9,401,2,0.999999999986332,1.36676506032628e-11
1206689,4,0,2,10,1,7,5,10,2,355.086451,269,8,366,1,0.999999999986332,1.36676506032628e-11
1206689,5,0,2,10,1,7,5,10,2,355.086451,266,8,363,1,0.999999999986332,1.36676506032628e-11
1206689,6,0,2,10,1,7,5,10,2,355.086451,232,10,341,3,0.999999999986332,1.36676506032628e-11
1206689,7,0,2,10,1,7,5,10,2,355.086451,245,8,338,1,0.999999999986332,1.36676506032628e-11
1206689,8,0,2,10,1,7,5,10,2,355.086451,226,8,316,1,0.999999999986332,1.36676506032628e-11
1206689,9,0,2,10,1,7,5,10,2,355.086451,284,10,392,3,0.999999999986332,1.36676506032628e-11
1206689,10,0,2,10,1,7,5,10,2,355.086451,257,8,352,1,0.999999999986332,1.36676506032628e-11
1206689,11,0,2,10,1,7,5,10,2,355.086451,213,8,301,1,0.999999999986332,1.36676506032628e-11
1319467,1,1,1,0,0,10,9,10,1,283.516368,0,0,0,-7,6.61203866520993e-11,0.999163951810068
1319467,2,0,1,0,0,10,9,10,1,283.516368,205,10,302,3,6.61203866520993e-11,0.999163951810068
1319467,3,0,1,0,0,10,9,10,1,283.516368,212,9,300,2,6.61203866520993e-11,0.999163951810068
1319467,4,0,1,0,0,10,9,10,1,283.516368,186,8,269,1,6.61203866520993e-11,0.999163951810068
1319467,5,0,1,0,0,10,9,10,1,283.516368,172,10,269,3,6.61203866520993e-11,0.999163951810068
1319467,6,0,1,0,0,10,9,10,1,283.516368,162,10,260,3,6.61203866520993e-11,0.999163951810068
1319467,7,0,1,0,0,10,9,10,1,283.516368,192,10,289,3,6.61203866520993e-11,0.999163951810068
1319467,8,0,1,0,0,10,9,10,1,283.516368,193,9,278,2,6.61203866520993e-11,0.999163951810068
1319467,9,0,1,0,0,10,9,10,1,283.516368,190,9,275,2,6.61203866520993e-11,0.999163951810068
1319467,10,0,1,0,0,10,9,10,1,283.516368,209,9,297,2,6.61203866520993e-11,0.999163951810068
1319467,11,0,1,0,0,10,9,10,1,283.516368,209,8,296,1,6.61203866520993e-11,0.999163951810068
580483,1,0,2,0,0,0,0,10,1,276.272735,0,0,0,-7,1.37622808790802e-17,0.999999762876673
580483,2,0,2,0,0,0,0,10,1,276.272735,164,9,245,2,1.37622808790802e-17,0.999999762876673
580483,3,0,2,0,0,0,0,10,1,276.272735,152,9,232,2,1.37622808790802e-17,0.999999762876673
580483,4,0,2,0,0,0,0,10,1,276.272735,170,9,253,2,1.37622808790802e-17,0.999999762876673
580483,5,0,2,0,0,0,0,10,1,276.272735,244,8,337,1,1.37622808790802e-17,0.999999762876673
580483,6,0,2,0,0,0,0,10,1,276.272735,168,9,250,2,1.37622808790802e-17,0.999999762876673
580483,7,0,2,0,0,0,0,10,1,276.272735,180,10,288,3,1.37622808790802e-17,0.999999762876673
580483,8,0,2,0,0,0,0,10,1,276.272735,189,9,274,2,1.37622808790802e-17,0.999999762876673
580483,9,1,2,0,0,0,0,10,1,276.272735,162,10,271,3,1.37622808790802e-17,0.999999762876673
580483,10,0,2,0,0,0,0,10,1,276.272735,240,10,342,3,1.37622808790802e-17,0.999999762876673
580483,11,0,2,0,0,0,0,10,1,276.272735,164,10,271,3,1.37622808790802e-17,0.999999762876673
458530,1,1,1,0,0,1,1,10,0,227.239929,0,0,0,-7,1.70957821759921e-30,1.95996944124331e-15
458530,2,0,1,0,0,1,1,10,0,227.239929,159,10,251,3,1.70957821759921e-30,1.95996944124331e-15
458530,3,0,1,0,0,1,1,10,0,227.239929,112,10,212,3,1.70957821759921e-30,1.95996944124331e-15
458530,4,0,1,0,0,1,1,10,0,227.239929,127,8,199,1,1.70957821759921e-30,1.95996944124331e-15
458530,5,0,1,0,0,1,1,10,0,227.239929,123,10,222,3,1.70957821759921e-30,1.95996944124331e-15
